Country,Code,Year,suscide-rate
Venezuela,VEN,1971,8.7248535
Venezuela,VEN,1972,8.390103
Venezuela,VEN,1973,7.9109325
Venezuela,VEN,1974,6.5221148
Venezuela,VEN,1975,7.1141963
Venezuela,VEN,1976,6.175277
Venezuela,VEN,1977,5.967803
Venezuela,VEN,1978,6.4666195
Venezuela,VEN,1979,5.3658185
Venezuela,VEN,1980,6.6018877
Venezuela,VEN,1981,5.694368
Venezuela,VEN,1982,5.6928344
Venezuela,VEN,1983,6.273437
Venezuela,VEN,1985,6.125347
Venezuela,VEN,1986,5.9312396
Venezuela,VEN,1987,5.360212
Venezuela,VEN,1988,5.7778006
Venezuela,VEN,1989,5.9407964
Venezuela,VEN,1990,6.218684
Venezuela,VEN,1992,5.7509723
Venezuela,VEN,1993,5.5598526
Venezuela,VEN,1994,6.080198
Venezuela,VEN,1996,5.3137283
Venezuela,VEN,1997,5.3716097
Venezuela,VEN,1998,5.573331
Venezuela,VEN,1999,5.940641
Venezuela,VEN,2000,5.959481
Venezuela,VEN,2001,6.262947
Venezuela,VEN,2002,5.7902536
Venezuela,VEN,2003,5.034554
Venezuela,VEN,2004,4.398275
Venezuela,VEN,2005,4.1843166
Venezuela,VEN,2006,3.795427
Venezuela,VEN,2007,3.5634196
Venezuela,VEN,2008,3.370473
Venezuela,VEN,2009,2.8347912
Venezuela,VEN,2010,2.8636603
Venezuela,VEN,2011,2.8216798
Venezuela,VEN,2012,2.6290267
Venezuela,VEN,2013,2.1717148
Venezuela,VEN,2014,1.9940348
Venezuela,VEN,2015,2.0107584
Venezuela,VEN,2016,2.9424462
